
=== TestCase8 case8\fail1\basic-1 Fail execution 1 ===
{traceId=22b11b87fc703fbf, spanId=22b11b87fc703fbf, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516945092075000, }
{traceId=acc47873eaeeab81, spanId=a3635b9c3d11f2ac, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":68,"ts-config-service":2,"ts-price-service":4,"ts-travel-service":48,"ts-train-service":8,"ts-contacts-service":8,"ts-station-service":32,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":16,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":18,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=b50f9e2a98b93394, timestamp=1516884478568000, }
{traceId=acc47873eaeeab81, spanId=234fd103cb5a1107, hostName=ts-station-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-station-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":33,"ts-route-service":10,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":20,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=590620ee383d08df, timestamp=1516884478569000, }
{traceId=acc47873eaeeab81, spanId=234fd103cb5a1107, hostName=ts-station-service, destName=ts-preserve-service, host=ts-station-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":34,"ts-route-service":10,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":20,"ts-order-other-service":4}, dest=ts-preserve-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=590620ee383d08df, timestamp=1516884478573000, }
{traceId=acc47873eaeeab81, spanId=a3635b9c3d11f2ac, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":35,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":20,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=b50f9e2a98b93394, timestamp=1516884478573500, }
{traceId=acc47873eaeeab81, spanId=234fd103cb5a1107, hostName=ts-preserve-service, srcName=ts-station-service, src=ts-station-service, host=ts-preserve-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":34,"ts-route-service":10,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":21,"ts-order-other-service":4}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=590620ee383d08df, timestamp=1516884478575000, }
{traceId=acc47873eaeeab81, spanId=95bffb47034898f9, hostName=ts-preserve-service, destName=ts-station-service, host=ts-preserve-service, clock={"ts-basic-service":62,"ts-config-service":4,"ts-price-service":2,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":34,"ts-route-service":10,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":22,"ts-order-other-service":4}, dest=ts-station-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=590620ee383d08df, timestamp=1516884478577000, }
{traceId=acc47873eaeeab81, spanId=95bffb47034898f9, hostName=ts-station-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-station-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":36,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":22,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=590620ee383d08df, timestamp=1516884478580500, }
{traceId=acc47873eaeeab81, spanId=a3635b9c3d11f2ac, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":37,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":22,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=b50f9e2a98b93394, timestamp=1516884478581500, }
{traceId=acc47873eaeeab81, spanId=95bffb47034898f9, hostName=ts-station-service, destName=ts-preserve-service, host=ts-station-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":22,"ts-order-other-service":4}, dest=ts-preserve-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=590620ee383d08df, timestamp=1516884478584500, }
{traceId=acc47873eaeeab81, spanId=a3635b9c3d11f2ac, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":69,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":37,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":22,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=b50f9e2a98b93394, timestamp=1516884478587000, }
{traceId=acc47873eaeeab81, spanId=95bffb47034898f9, hostName=ts-preserve-service, srcName=ts-station-service, src=ts-station-service, host=ts-preserve-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":23,"ts-order-other-service":4}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=590620ee383d08df, timestamp=1516884478588000, }
{traceId=acc47873eaeeab81, spanId=32cdd2b7391b2441, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":70,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":37,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":22,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=b50f9e2a98b93394, timestamp=1516884478588000, }
{traceId=acc47873eaeeab81, spanId=332b2dfebd8975fc, hostName=ts-preserve-service, destName=ts-ticketinfo-service, host=ts-preserve-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=590620ee383d08df, timestamp=1516884478591000, }
{traceId=acc47873eaeeab81, spanId=332b2dfebd8975fc, hostName=ts-ticketinfo-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-ticketinfo-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":47,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=sr, parentId=590620ee383d08df, timestamp=1516884478592500, }
{traceId=acc47873eaeeab81, spanId=32cdd2b7391b2441, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":70,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":39,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":22,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=b50f9e2a98b93394, timestamp=1516884478593000, }
{traceId=acc47873eaeeab81, spanId=6f53250b45619a40, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":68,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cs, parentId=332b2dfebd8975fc, timestamp=1516884478595500, }
{traceId=acc47873eaeeab81, spanId=6f53250b45619a40, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":71,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=sr, parentId=332b2dfebd8975fc, timestamp=1516884478598000, }
{traceId=acc47873eaeeab81, spanId=32cdd2b7391b2441, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":70,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":46,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":22,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=b50f9e2a98b93394, timestamp=1516884478598000, }
{traceId=acc47873eaeeab81, spanId=df27e4a2a7cc91aa, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":38,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=6f53250b45619a40, timestamp=1516884478600000, }
{traceId=acc47873eaeeab81, spanId=32cdd2b7391b2441, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":73,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=b50f9e2a98b93394, timestamp=1516884478603000, }
{traceId=acc47873eaeeab81, spanId=b50f9e2a98b93394, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForTravel, type=ss, parentId=b7552442e0bbbbeb, timestamp=1516884478605000, }
{traceId=acc47873eaeeab81, spanId=df27e4a2a7cc91aa, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":41,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-station-service.StationController.exist, type=sr, parentId=6f53250b45619a40, timestamp=1516884478606000, }
{traceId=acc47873eaeeab81, spanId=b50f9e2a98b93394, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":49,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=cr, parentId=b7552442e0bbbbeb, timestamp=1516884478607000, }
{traceId=acc47873eaeeab81, spanId=b7552442e0bbbbeb, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=ss, parentId=982c2757f4e3ad6d, timestamp=1516884478609000, }
{traceId=acc47873eaeeab81, spanId=b7552442e0bbbbeb, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":55,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=982c2757f4e3ad6d, timestamp=1516884478612500, }
{traceId=acc47873eaeeab81, spanId=27f327d065b46096, hostName=ts-travel-service, destName=ts-order-service, host=ts-travel-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":56,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-order-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=982c2757f4e3ad6d, timestamp=1516884478614500, }
{traceId=acc47873eaeeab81, spanId=27f327d065b46096, hostName=ts-order-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-order-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":56,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":20,"ts-order-service":11,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-order-service.OrderController.calculateSoldTicket, type=sr, parentId=982c2757f4e3ad6d, timestamp=1516884478616500, }
{traceId=acc47873eaeeab81, spanId=df27e4a2a7cc91aa, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":72,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":42,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=6f53250b45619a40, timestamp=1516884478622000, }
{traceId=acc47873eaeeab81, spanId=27f327d065b46096, hostName=ts-order-service, destName=ts-travel-service, host=ts-order-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":56,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":20,"ts-order-service":12,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-order-service.OrderController.calculateSoldTicket, type=ss, parentId=982c2757f4e3ad6d, timestamp=1516884478624500, }
{traceId=acc47873eaeeab81, spanId=27f327d065b46096, hostName=ts-travel-service, srcName=ts-order-service, src=ts-order-service, host=ts-travel-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":57,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":20,"ts-order-service":12,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=982c2757f4e3ad6d, timestamp=1516884478626500, }
{traceId=acc47873eaeeab81, spanId=7922a504cd129528, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":50,"ts-seat-service":20,"ts-order-service":12,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=982c2757f4e3ad6d, timestamp=1516884478627500, }
{traceId=acc47873eaeeab81, spanId=df27e4a2a7cc91aa, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":75,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":42,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForTravel, type=cr, parentId=6f53250b45619a40, timestamp=1516884478628000, }
{traceId=acc47873eaeeab81, spanId=aac710c5c9151667, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":76,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":42,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForTravel, type=cs, parentId=6f53250b45619a40, timestamp=1516884478630000, }
{traceId=acc47873eaeeab81, spanId=7922a504cd129528, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":51,"ts-seat-service":20,"ts-order-service":12,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=982c2757f4e3ad6d, timestamp=1516884478631500, }
{traceId=acc47873eaeeab81, spanId=29a6e8a2f9d3c1f7, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":74,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":40,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":52,"ts-seat-service":20,"ts-order-service":12,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=7922a504cd129528, timestamp=1516884478633500, }
{traceId=acc47873eaeeab81, spanId=29a6e8a2f9d3c1f7, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":77,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":42,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":52,"ts-seat-service":20,"ts-order-service":12,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=7922a504cd129528, timestamp=1516884478638500, }
{traceId=acc47873eaeeab81, spanId=aac710c5c9151667, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":76,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":43,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":48,"ts-seat-service":20,"ts-order-service":10,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-station-service.StationController.exist, type=sr, parentId=6f53250b45619a40, timestamp=1516884478639000, }
{traceId=acc47873eaeeab81, spanId=9cd28a3e2f04dd4d, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":78,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":42,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":52,"ts-seat-service":20,"ts-order-service":12,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=29a6e8a2f9d3c1f7, timestamp=1516884478639500, }
{traceId=acc47873eaeeab81, spanId=9cd28a3e2f04dd4d, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":78,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":44,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":52,"ts-seat-service":20,"ts-order-service":12,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=29a6e8a2f9d3c1f7, timestamp=1516884478645000, }
{traceId=acc47873eaeeab81, spanId=9cd28a3e2f04dd4d, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":78,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":45,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":52,"ts-seat-service":20,"ts-order-service":12,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=29a6e8a2f9d3c1f7, timestamp=1516884478651000, }
{traceId=acc47873eaeeab81, spanId=9cd28a3e2f04dd4d, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":79,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":45,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":52,"ts-seat-service":20,"ts-order-service":12,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=29a6e8a2f9d3c1f7, timestamp=1516884478656500, }
{traceId=acc47873eaeeab81, spanId=29a6e8a2f9d3c1f7, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":80,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":45,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":52,"ts-seat-service":20,"ts-order-service":12,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=7922a504cd129528, timestamp=1516884478658500, }
{traceId=acc47873eaeeab81, spanId=aac710c5c9151667, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":78,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":46,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":52,"ts-seat-service":20,"ts-order-service":12,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.exist, type=ss, parentId=6f53250b45619a40, timestamp=1516884478662000, }
{traceId=acc47873eaeeab81, spanId=29a6e8a2f9d3c1f7, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":80,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":58,"ts-train-service":10,"ts-contacts-service":8,"ts-station-service":45,"ts-route-service":12,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":53,"ts-seat-service":20,"ts-order-service":12,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=7922a504cd129528, timestamp=1516884478663500, }
