
=== TestCase2 case2\fail1\basic-1 Fail execution 1 ===
{traceId=582354643993a22b, spanId=582354643993a22b, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516884891761000, }
{traceId=0ef1f274c68ce7f6, spanId=c501b19decbb9e56, hostName=ts-ticketinfo-service, destName=ts-preserve-service, host=ts-ticketinfo-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":17,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-ticketinfo-service.TicketInfoController.queryForTravel, type=ss, parentId=a7d094dd3bccbeb0, timestamp=1516885157811000, }
{traceId=0ef1f274c68ce7f6, spanId=c501b19decbb9e56, hostName=ts-preserve-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":18,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=a7d094dd3bccbeb0, timestamp=1516885157813000, }
{traceId=0ef1f274c68ce7f6, spanId=d7c1b0b6d07bfd1e, hostName=ts-preserve-service, destName=ts-seat-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":20,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=a7d094dd3bccbeb0, timestamp=1516885157815000, }
{traceId=0ef1f274c68ce7f6, spanId=d7c1b0b6d07bfd1e, hostName=ts-seat-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":21,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-seat-service.SeatController.create, type=sr, parentId=a7d094dd3bccbeb0, timestamp=1516885157817000, }
{traceId=0ef1f274c68ce7f6, spanId=7be873d52a440a92, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":46,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-seat-service.SeatController.create, type=cs, parentId=d7c1b0b6d07bfd1e, timestamp=1516885157819000, }
{traceId=0ef1f274c68ce7f6, spanId=7be873d52a440a92, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":47,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getRouteByTripId, type=sr, parentId=d7c1b0b6d07bfd1e, timestamp=1516885157820000, }
{traceId=0ef1f274c68ce7f6, spanId=f8fa92b0c75b9688, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":48,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":10,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-route-service, event=ts-travel-service.TravelController.getRouteByTripId, type=cs, parentId=7be873d52a440a92, timestamp=1516885157827000, }
{traceId=0ef1f274c68ce7f6, spanId=f8fa92b0c75b9688, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":48,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":11,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-route-service.RouteController.queryById, type=sr, parentId=7be873d52a440a92, timestamp=1516885157828000, }
{traceId=0ef1f274c68ce7f6, spanId=f8fa92b0c75b9688, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":48,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=7be873d52a440a92, timestamp=1516885157832000, }
{traceId=0ef1f274c68ce7f6, spanId=f8fa92b0c75b9688, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":49,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getRouteByTripId, type=cr, parentId=7be873d52a440a92, timestamp=1516885157833000, }
{traceId=0ef1f274c68ce7f6, spanId=7be873d52a440a92, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":22,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-travel-service.TravelController.getRouteByTripId, type=ss, parentId=d7c1b0b6d07bfd1e, timestamp=1516885157835000, }
{traceId=0ef1f274c68ce7f6, spanId=7be873d52a440a92, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":23,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-seat-service.SeatController.create, type=cr, parentId=d7c1b0b6d07bfd1e, timestamp=1516885157836000, }
{traceId=0ef1f274c68ce7f6, spanId=878348ca52ca8dab, hostName=ts-seat-service, destName=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":24,"ts-order-service":8,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-order-service, event=ts-seat-service.SeatController.create, type=cs, parentId=d7c1b0b6d07bfd1e, timestamp=1516885157837000, }
{traceId=0ef1f274c68ce7f6, spanId=878348ca52ca8dab, hostName=ts-order-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":24,"ts-order-service":9,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=sr, parentId=d7c1b0b6d07bfd1e, timestamp=1516885157838500, }
{traceId=0ef1f274c68ce7f6, spanId=878348ca52ca8dab, hostName=ts-order-service, destName=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":24,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=ss, parentId=d7c1b0b6d07bfd1e, timestamp=1516885157843500, }
{traceId=0ef1f274c68ce7f6, spanId=878348ca52ca8dab, hostName=ts-seat-service, srcName=ts-order-service, src=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":25,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-seat-service.SeatController.create, type=cr, parentId=d7c1b0b6d07bfd1e, timestamp=1516885157845000, }
{traceId=0ef1f274c68ce7f6, spanId=88c3d3ef4dc8b869, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":50,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-seat-service.SeatController.create, type=cs, parentId=d7c1b0b6d07bfd1e, timestamp=1516885157846000, }
{traceId=0ef1f274c68ce7f6, spanId=88c3d3ef4dc8b869, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":51,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=sr, parentId=d7c1b0b6d07bfd1e, timestamp=1516885157847500, }
{traceId=0ef1f274c68ce7f6, spanId=422b70a7c0414dc8, hostName=ts-travel-service, destName=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":52,"ts-train-service":10,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-train-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cs, parentId=88c3d3ef4dc8b869, timestamp=1516885157851500, }
{traceId=0ef1f274c68ce7f6, spanId=422b70a7c0414dc8, hostName=ts-train-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":52,"ts-train-service":11,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=88c3d3ef4dc8b869, timestamp=1516885157852500, }
{traceId=0ef1f274c68ce7f6, spanId=422b70a7c0414dc8, hostName=ts-train-service, destName=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":52,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-travel-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=88c3d3ef4dc8b869, timestamp=1516885157857500, }
{traceId=0ef1f274c68ce7f6, spanId=422b70a7c0414dc8, hostName=ts-travel-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":53,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cr, parentId=88c3d3ef4dc8b869, timestamp=1516885157858500, }
{traceId=0ef1f274c68ce7f6, spanId=88c3d3ef4dc8b869, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":26,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-seat-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=ss, parentId=d7c1b0b6d07bfd1e, timestamp=1516885157860500, }
{traceId=0ef1f274c68ce7f6, spanId=88c3d3ef4dc8b869, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":27,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, event=ts-seat-service.SeatController.create, type=cr, parentId=d7c1b0b6d07bfd1e, timestamp=1516885157862000, }
{traceId=0ef1f274c68ce7f6, spanId=d7c1b0b6d07bfd1e, hostName=ts-seat-service, destName=ts-preserve-service, host=ts-seat-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":19,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-seat-service.SeatController.create, type=ss, parentId=a7d094dd3bccbeb0, timestamp=1516885157863000, }
{traceId=0ef1f274c68ce7f6, spanId=d7c1b0b6d07bfd1e, hostName=ts-preserve-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":20,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=a7d094dd3bccbeb0, timestamp=1516885157865000, }
{traceId=0ef1f274c68ce7f6, spanId=eaa007f13d9689ee, hostName=ts-preserve-service, destName=ts-order-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":10,"ts-sso-service":4,"ts-preserve-service":21,"ts-order-other-service":2}, dest=ts-order-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=a7d094dd3bccbeb0, timestamp=1516885157867000, }
{traceId=0ef1f274c68ce7f6, spanId=eaa007f13d9689ee, hostName=ts-order-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":11,"ts-sso-service":4,"ts-preserve-service":21,"ts-order-other-service":2}, event=ts-order-service.OrderController.createNewOrder, type=sr, parentId=a7d094dd3bccbeb0, timestamp=1516885157868500, }
{traceId=0ef1f274c68ce7f6, spanId=03786c3ef965acc8, hostName=ts-order-service, destName=ts-sso-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":12,"ts-sso-service":4,"ts-preserve-service":21,"ts-order-other-service":2}, dest=ts-sso-service, event=ts-order-service.OrderController.createNewOrder, type=cs, parentId=eaa007f13d9689ee, timestamp=1516885157870500, }
{traceId=0ef1f274c68ce7f6, spanId=03786c3ef965acc8, hostName=ts-sso-service, srcName=ts-order-service, src=ts-order-service, host=ts-sso-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":12,"ts-sso-service":5,"ts-preserve-service":21,"ts-order-other-service":2}, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=sr, parentId=eaa007f13d9689ee, timestamp=1516885157872000, }
{traceId=0ef1f274c68ce7f6, spanId=03786c3ef965acc8, hostName=ts-sso-service, destName=ts-order-service, host=ts-sso-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":12,"ts-sso-service":6,"ts-preserve-service":21,"ts-order-other-service":2}, dest=ts-order-service, event=ts-sso-service.AccountSsoController.verifyLoginToken, type=ss, parentId=eaa007f13d9689ee, timestamp=1516885157877000, }
{traceId=0ef1f274c68ce7f6, spanId=03786c3ef965acc8, hostName=ts-order-service, srcName=ts-sso-service, src=ts-sso-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":13,"ts-sso-service":6,"ts-preserve-service":21,"ts-order-other-service":2}, event=ts-order-service.OrderController.createNewOrder, type=cr, parentId=eaa007f13d9689ee, timestamp=1516885157878500, }
{traceId=0ef1f274c68ce7f6, spanId=eaa007f13d9689ee, hostName=ts-order-service, destName=ts-preserve-service, host=ts-order-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":6,"ts-preserve-service":21,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-order-service.OrderController.createNewOrder, type=ss, parentId=a7d094dd3bccbeb0, timestamp=1516885157888500, }
{traceId=0ef1f274c68ce7f6, spanId=eaa007f13d9689ee, hostName=ts-preserve-service, srcName=ts-order-service, src=ts-order-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":6,"ts-preserve-service":22,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=a7d094dd3bccbeb0, timestamp=1516885157890000, }
{traceId=0ef1f274c68ce7f6, spanId=6ee5fd587915e45a, hostName=ts-preserve-service, destName=ts-sso-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":6,"ts-preserve-service":23,"ts-order-other-service":2}, dest=ts-sso-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=a7d094dd3bccbeb0, timestamp=1516885157892000, }
{traceId=0ef1f274c68ce7f6, spanId=6ee5fd587915e45a, hostName=ts-sso-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-sso-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":7,"ts-preserve-service":23,"ts-order-other-service":2}, event=ts-sso-service.AccountSsoController.getAccountById, type=sr, parentId=a7d094dd3bccbeb0, timestamp=1516885157894000, }
{traceId=0ef1f274c68ce7f6, spanId=6ee5fd587915e45a, hostName=ts-sso-service, destName=ts-preserve-service, host=ts-sso-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":8,"ts-preserve-service":23,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-sso-service.AccountSsoController.getAccountById, type=ss, parentId=a7d094dd3bccbeb0, timestamp=1516885157900000, }
{traceId=0ef1f274c68ce7f6, spanId=6ee5fd587915e45a, hostName=ts-preserve-service, srcName=ts-sso-service, src=ts-sso-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":8,"ts-preserve-service":24,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=a7d094dd3bccbeb0, timestamp=1516885157902000, }
{traceId=0ef1f274c68ce7f6, spanId=dfdc799021a22bd3, hostName=ts-preserve-service, destName=ts-notification-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":8,"ts-preserve-service":25,"ts-order-other-service":2}, dest=ts-notification-service, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cs, parentId=a7d094dd3bccbeb0, timestamp=1516885157904000, }
{traceId=0ef1f274c68ce7f6, spanId=dfdc799021a22bd3, hostName=ts-notification-service, srcName=ts-preserve-service, src=ts-preserve-service, host=ts-notification-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-notification-service":1,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":8,"ts-preserve-service":25,"ts-order-other-service":2}, event=ts-notification-service.NotificationController.order_cancel_success, type=sr, parentId=a7d094dd3bccbeb0, timestamp=1516885157907500, }
{traceId=0ef1f274c68ce7f6, spanId=dfdc799021a22bd3, hostName=ts-notification-service, destName=ts-preserve-service, host=ts-notification-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":8,"ts-preserve-service":25,"ts-order-other-service":2}, dest=ts-preserve-service, event=ts-notification-service.NotificationController.order_cancel_success, type=ss, parentId=a7d094dd3bccbeb0, timestamp=1516885158703500, }
{traceId=0ef1f274c68ce7f6, spanId=dfdc799021a22bd3, hostName=ts-preserve-service, srcName=ts-notification-service, src=ts-notification-service, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":8,"ts-preserve-service":26,"ts-order-other-service":2}, event=ts-preserve-service.PreserveServiceImpl.preserve, type=cr, parentId=a7d094dd3bccbeb0, timestamp=1516885158707000, }
{traceId=0ef1f274c68ce7f6, spanId=04f226c5621e4293, hostName=ts-preserve-service, destName=ts-click-twice, host=ts-preserve-service, clock={"ts-basic-service":64,"ts-config-service":4,"ts-price-service":4,"ts-travel-service":54,"ts-train-service":12,"ts-contacts-service":4,"ts-station-service":36,"ts-route-service":12,"ts-notification-service":2,"ts-security-service":6,"ts-click-twice":5,"ts-ticketinfo-service":40,"ts-seat-service":28,"ts-order-service":14,"ts-sso-service":8,"ts-preserve-service":27,"ts-order-other-service":2}, dest=ts-click-twice, event=ts-preserve-service.PreserveController.preserve, type=ss, parentId=6e1f10131b265452, timestamp=1516885158876000, }
