
=== TestCase7 case7\fail1\basic-1 Fail execution 1 ===
{traceId=060aa1336a2c10de, spanId=060aa1336a2c10de, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516932508923000, }
{traceId=44ec931017fceb0e, spanId=98c5bdb319876162, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":100,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":66,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=b94a121929eb343a, timestamp=1516945896067000, }
{traceId=44ec931017fceb0e, spanId=98c5bdb319876162, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":101,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":66,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=b94a121929eb343a, timestamp=1516945896068000, }
{traceId=44ec931017fceb0e, spanId=d15a925a4eed3bee, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":102,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":54,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":66,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=98c5bdb319876162, timestamp=1516945896068000, }
{traceId=44ec931017fceb0e, spanId=d15a925a4eed3bee, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":102,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":55,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":66,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=98c5bdb319876162, timestamp=1516945896069000, }
{traceId=44ec931017fceb0e, spanId=d15a925a4eed3bee, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":102,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":66,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=98c5bdb319876162, timestamp=1516945896072000, }
{traceId=44ec931017fceb0e, spanId=d15a925a4eed3bee, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":103,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":66,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=98c5bdb319876162, timestamp=1516945896073000, }
{traceId=44ec931017fceb0e, spanId=98c5bdb319876162, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":66,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=b94a121929eb343a, timestamp=1516945896074000, }
{traceId=44ec931017fceb0e, spanId=98c5bdb319876162, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":67,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=b94a121929eb343a, timestamp=1516945896075000, }
{traceId=44ec931017fceb0e, spanId=b94a121929eb343a, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":72,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=7c0d6ba930ede90a, timestamp=1516945896076000, }
{traceId=44ec931017fceb0e, spanId=b94a121929eb343a, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":73,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=7c0d6ba930ede90a, timestamp=1516945896077500, }
{traceId=44ec931017fceb0e, spanId=e2bd40979394646d, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":74,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":28,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=7c0d6ba930ede90a, timestamp=1516945896078500, }
{traceId=44ec931017fceb0e, spanId=e2bd40979394646d, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":74,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":29,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=sr, parentId=7c0d6ba930ede90a, timestamp=1516945896080500, }
{traceId=44ec931017fceb0e, spanId=3cfb7270179a612c, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":74,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=e2bd40979394646d, timestamp=1516945896082500, }
{traceId=44ec931017fceb0e, spanId=3cfb7270179a612c, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":75,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getRouteByTripId, type=sr, parentId=e2bd40979394646d, timestamp=1516945896083500, }
{traceId=44ec931017fceb0e, spanId=afae9b2a4e775221, hostName=ts-travel-service, destName=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":76,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":16,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-route-service, event=ts-travel-service.TravelController.getRouteByTripId, type=cs, parentId=3cfb7270179a612c, timestamp=1516945896086500, }
{traceId=44ec931017fceb0e, spanId=afae9b2a4e775221, hostName=ts-route-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":76,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":17,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-route-service.RouteController.queryById, type=sr, parentId=3cfb7270179a612c, timestamp=1516945896087000, }
{traceId=44ec931017fceb0e, spanId=afae9b2a4e775221, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":76,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=3cfb7270179a612c, timestamp=1516945896091000, }
{traceId=44ec931017fceb0e, spanId=afae9b2a4e775221, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":77,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getRouteByTripId, type=cr, parentId=3cfb7270179a612c, timestamp=1516945896091500, }
{traceId=44ec931017fceb0e, spanId=3cfb7270179a612c, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel-service.TravelController.getRouteByTripId, type=ss, parentId=e2bd40979394646d, timestamp=1516945896093500, }
{traceId=44ec931017fceb0e, spanId=3cfb7270179a612c, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":31,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=e2bd40979394646d, timestamp=1516945896094500, }
{traceId=44ec931017fceb0e, spanId=e0ad16240860fc6b, hostName=ts-seat-service, destName=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":32,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-order-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=e2bd40979394646d, timestamp=1516945896095500, }
{traceId=44ec931017fceb0e, spanId=e0ad16240860fc6b, hostName=ts-order-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":32,"ts-order-service":19,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=sr, parentId=e2bd40979394646d, timestamp=1516945896096000, }
{traceId=44ec931017fceb0e, spanId=e0ad16240860fc6b, hostName=ts-order-service, destName=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":32,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=ss, parentId=e2bd40979394646d, timestamp=1516945896101000, }
{traceId=44ec931017fceb0e, spanId=e0ad16240860fc6b, hostName=ts-seat-service, srcName=ts-order-service, src=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":33,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=e2bd40979394646d, timestamp=1516945896101500, }
{traceId=44ec931017fceb0e, spanId=50a34bfb360bc415, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=e2bd40979394646d, timestamp=1516945896102500, }
{traceId=44ec931017fceb0e, spanId=50a34bfb360bc415, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":79,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=sr, parentId=e2bd40979394646d, timestamp=1516945896103500, }
{traceId=44ec931017fceb0e, spanId=f4504fba7c780b6e, hostName=ts-travel-service, destName=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":80,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-train-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cs, parentId=50a34bfb360bc415, timestamp=1516945896106500, }
{traceId=44ec931017fceb0e, spanId=f4504fba7c780b6e, hostName=ts-train-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":80,"ts-train-service":15,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=50a34bfb360bc415, timestamp=1516945896107500, }
{traceId=44ec931017fceb0e, spanId=f4504fba7c780b6e, hostName=ts-train-service, destName=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":80,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=50a34bfb360bc415, timestamp=1516945896111500, }
{traceId=44ec931017fceb0e, spanId=f4504fba7c780b6e, hostName=ts-travel-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":81,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cr, parentId=50a34bfb360bc415, timestamp=1516945896112500, }
{traceId=44ec931017fceb0e, spanId=50a34bfb360bc415, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=ss, parentId=e2bd40979394646d, timestamp=1516945896113500, }
{traceId=44ec931017fceb0e, spanId=50a34bfb360bc415, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":35,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=e2bd40979394646d, timestamp=1516945896114500, }
{traceId=44ec931017fceb0e, spanId=d2a52ba17c3c24cf, hostName=ts-seat-service, destName=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":36,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-config-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=e2bd40979394646d, timestamp=1516945896115500, }
{traceId=44ec931017fceb0e, spanId=d2a52ba17c3c24cf, hostName=ts-config-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":104,"ts-config-service":5,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":36,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-config-service.ConfigController.query, type=sr, parentId=e2bd40979394646d, timestamp=1516945896117000, }
{traceId=44ec931017fceb0e, spanId=d2a52ba17c3c24cf, hostName=ts-config-service, destName=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":36,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-config-service.ConfigController.query, type=ss, parentId=e2bd40979394646d, timestamp=1516945896122000, }
{traceId=44ec931017fceb0e, spanId=d2a52ba17c3c24cf, hostName=ts-seat-service, srcName=ts-config-service, src=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":37,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=e2bd40979394646d, timestamp=1516945896123500, }
{traceId=44ec931017fceb0e, spanId=e2bd40979394646d, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=ss, parentId=7c0d6ba930ede90a, timestamp=1516945896125500, }
{traceId=44ec931017fceb0e, spanId=e2bd40979394646d, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":83,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=7c0d6ba930ede90a, timestamp=1516945896127500, }
{traceId=44ec931017fceb0e, spanId=28cccd5fe87f036b, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=7c0d6ba930ede90a, timestamp=1516945896128500, }
{traceId=44ec931017fceb0e, spanId=28cccd5fe87f036b, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":69,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=7c0d6ba930ede90a, timestamp=1516945896129500, }
{traceId=44ec931017fceb0e, spanId=bbe7f0f33efad7a3, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":70,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=28cccd5fe87f036b, timestamp=1516945896130500, }
{traceId=44ec931017fceb0e, spanId=bbe7f0f33efad7a3, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":105,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":70,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=28cccd5fe87f036b, timestamp=1516945896132500, }
{traceId=44ec931017fceb0e, spanId=761e39dd44e0f995, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":106,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":70,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":32,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=bbe7f0f33efad7a3, timestamp=1516945896133500, }
