
=== TestCase1 case1\fail1\basic-1 Fail execution 1 ===
{traceId=e3eb6990a3b4388c, spanId=e3eb6990a3b4388c, hostName=ts-travel-service, srcName=null, src=null, host=ts-travel-service, clock={"ts-travel-service":1}, event=ts-travel-service.TravelController.query, type=sr, parentId=, timestamp=1516934006615000, }
{traceId=95e4b53e3c4a6ca1, spanId=dcadbc3e85161bde, hostName=ts-route-service, destName=ts-travel-service, host=ts-route-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":76,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-route-service.RouteController.queryById, type=ss, parentId=e961ab6c81c381a0, timestamp=1516935574185500, }
{traceId=95e4b53e3c4a6ca1, spanId=dcadbc3e85161bde, hostName=ts-travel-service, srcName=ts-route-service, src=ts-route-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":77,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getRouteByTripId, type=cr, parentId=e961ab6c81c381a0, timestamp=1516935574187000, }
{traceId=95e4b53e3c4a6ca1, spanId=e961ab6c81c381a0, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":30,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel-service.TravelController.getRouteByTripId, type=ss, parentId=43c7aac5a8b7dbd5, timestamp=1516935574189000, }
{traceId=95e4b53e3c4a6ca1, spanId=e961ab6c81c381a0, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":31,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=43c7aac5a8b7dbd5, timestamp=1516935574189500, }
{traceId=95e4b53e3c4a6ca1, spanId=40c1dd0104a39908, hostName=ts-seat-service, destName=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":32,"ts-order-service":18,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-order-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=43c7aac5a8b7dbd5, timestamp=1516935574191500, }
{traceId=95e4b53e3c4a6ca1, spanId=40c1dd0104a39908, hostName=ts-order-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":32,"ts-order-service":19,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=sr, parentId=43c7aac5a8b7dbd5, timestamp=1516935574192500, }
{traceId=95e4b53e3c4a6ca1, spanId=40c1dd0104a39908, hostName=ts-order-service, destName=ts-seat-service, host=ts-order-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":32,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-order-service.OrderController.getTicketListByDateAndTripId, type=ss, parentId=43c7aac5a8b7dbd5, timestamp=1516935574196500, }
{traceId=95e4b53e3c4a6ca1, spanId=40c1dd0104a39908, hostName=ts-seat-service, srcName=ts-order-service, src=ts-order-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":33,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=43c7aac5a8b7dbd5, timestamp=1516935574197500, }
{traceId=95e4b53e3c4a6ca1, spanId=14bf22431816b9c5, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":78,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=43c7aac5a8b7dbd5, timestamp=1516935574198500, }
{traceId=95e4b53e3c4a6ca1, spanId=14bf22431816b9c5, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":79,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=sr, parentId=43c7aac5a8b7dbd5, timestamp=1516935574199500, }
{traceId=95e4b53e3c4a6ca1, spanId=b15971cac1f0ea14, hostName=ts-travel-service, destName=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":80,"ts-train-service":14,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-train-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cs, parentId=14bf22431816b9c5, timestamp=1516935574202500, }
{traceId=95e4b53e3c4a6ca1, spanId=b15971cac1f0ea14, hostName=ts-train-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":80,"ts-train-service":15,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-train-service.TrainController.retrieve, type=sr, parentId=14bf22431816b9c5, timestamp=1516935574204000, }
{traceId=95e4b53e3c4a6ca1, spanId=b15971cac1f0ea14, hostName=ts-train-service, destName=ts-travel-service, host=ts-train-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":80,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-train-service.TrainController.retrieve, type=ss, parentId=14bf22431816b9c5, timestamp=1516935574209000, }
{traceId=95e4b53e3c4a6ca1, spanId=b15971cac1f0ea14, hostName=ts-travel-service, srcName=ts-train-service, src=ts-train-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":81,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=cr, parentId=14bf22431816b9c5, timestamp=1516935574210500, }
{traceId=95e4b53e3c4a6ca1, spanId=14bf22431816b9c5, hostName=ts-travel-service, destName=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":34,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-travel-service.TravelController.getTrainTypeByTripId, type=ss, parentId=43c7aac5a8b7dbd5, timestamp=1516935574211500, }
{traceId=95e4b53e3c4a6ca1, spanId=14bf22431816b9c5, hostName=ts-seat-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":35,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=43c7aac5a8b7dbd5, timestamp=1516935574212500, }
{traceId=95e4b53e3c4a6ca1, spanId=a16b048af96daed5, hostName=ts-seat-service, destName=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":4,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":36,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-config-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cs, parentId=43c7aac5a8b7dbd5, timestamp=1516935574214500, }
{traceId=95e4b53e3c4a6ca1, spanId=a16b048af96daed5, hostName=ts-config-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":104,"ts-config-service":5,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":36,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-config-service.ConfigController.query, type=sr, parentId=43c7aac5a8b7dbd5, timestamp=1516935574216000, }
{traceId=95e4b53e3c4a6ca1, spanId=a16b048af96daed5, hostName=ts-config-service, destName=ts-seat-service, host=ts-config-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":36,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-seat-service, event=ts-config-service.ConfigController.query, type=ss, parentId=43c7aac5a8b7dbd5, timestamp=1516935574220000, }
{traceId=95e4b53e3c4a6ca1, spanId=a16b048af96daed5, hostName=ts-seat-service, srcName=ts-config-service, src=ts-config-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":37,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=cr, parentId=43c7aac5a8b7dbd5, timestamp=1516935574221500, }
{traceId=95e4b53e3c4a6ca1, spanId=43c7aac5a8b7dbd5, hostName=ts-seat-service, destName=ts-travel-service, host=ts-seat-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":82,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-seat-service.SeatController.getLeftTicketOfInterval, type=ss, parentId=e70afba4e064f335, timestamp=1516935574223500, }
{traceId=95e4b53e3c4a6ca1, spanId=43c7aac5a8b7dbd5, hostName=ts-travel-service, srcName=ts-seat-service, src=ts-seat-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":83,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=e70afba4e064f335, timestamp=1516935574226500, }
{traceId=95e4b53e3c4a6ca1, spanId=51f034a7adf992e3, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":68,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=e70afba4e064f335, timestamp=1516935574227500, }
{traceId=95e4b53e3c4a6ca1, spanId=51f034a7adf992e3, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":69,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=e70afba4e064f335, timestamp=1516935574229000, }
{traceId=95e4b53e3c4a6ca1, spanId=3e3a143d33dfad0b, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":104,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":70,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=51f034a7adf992e3, timestamp=1516935574231000, }
{traceId=95e4b53e3c4a6ca1, spanId=3e3a143d33dfad0b, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":105,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":70,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=51f034a7adf992e3, timestamp=1516935574232500, }
{traceId=95e4b53e3c4a6ca1, spanId=e8ea49c5e216a879, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":106,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":56,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":70,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=3e3a143d33dfad0b, timestamp=1516935574233500, }
{traceId=95e4b53e3c4a6ca1, spanId=e8ea49c5e216a879, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":106,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":57,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":70,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=3e3a143d33dfad0b, timestamp=1516935574235000, }
{traceId=95e4b53e3c4a6ca1, spanId=e8ea49c5e216a879, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":106,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":58,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":70,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=3e3a143d33dfad0b, timestamp=1516935574238000, }
{traceId=95e4b53e3c4a6ca1, spanId=e8ea49c5e216a879, hostName=ts-basic-service, srcName=ts-station-service, src=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":107,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":58,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":70,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=cr, parentId=3e3a143d33dfad0b, timestamp=1516935574239500, }
{traceId=95e4b53e3c4a6ca1, spanId=3e3a143d33dfad0b, hostName=ts-basic-service, destName=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":108,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":58,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":70,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-basic-service.BasicController.queryForStationId, type=ss, parentId=51f034a7adf992e3, timestamp=1516935574245500, }
{traceId=95e4b53e3c4a6ca1, spanId=3e3a143d33dfad0b, hostName=ts-ticketinfo-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":108,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":58,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":71,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cr, parentId=51f034a7adf992e3, timestamp=1516935574247000, }
{traceId=95e4b53e3c4a6ca1, spanId=51f034a7adf992e3, hostName=ts-ticketinfo-service, destName=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":108,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":84,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":58,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":72,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-travel-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=ss, parentId=e70afba4e064f335, timestamp=1516935574248000, }
{traceId=95e4b53e3c4a6ca1, spanId=51f034a7adf992e3, hostName=ts-travel-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":108,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":85,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":58,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":72,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cr, parentId=e70afba4e064f335, timestamp=1516935574249500, }
{traceId=95e4b53e3c4a6ca1, spanId=4dce7e078645c604, hostName=ts-travel-service, destName=ts-ticketinfo-service, host=ts-travel-service, clock={"ts-basic-service":108,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":58,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":72,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-ticketinfo-service, event=ts-travel-service.TravelController.getTripAllDetailInfo, type=cs, parentId=e70afba4e064f335, timestamp=1516935574250500, }
{traceId=95e4b53e3c4a6ca1, spanId=4dce7e078645c604, hostName=ts-ticketinfo-service, srcName=ts-travel-service, src=ts-travel-service, host=ts-ticketinfo-service, clock={"ts-basic-service":108,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":58,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":73,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=sr, parentId=e70afba4e064f335, timestamp=1516935574252000, }
{traceId=95e4b53e3c4a6ca1, spanId=ef89eff734290ec8, hostName=ts-ticketinfo-service, destName=ts-basic-service, host=ts-ticketinfo-service, clock={"ts-basic-service":108,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":58,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":74,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-ticketinfo-service.TicketInfoController.queryForStationId, type=cs, parentId=4dce7e078645c604, timestamp=1516935574253000, }
{traceId=95e4b53e3c4a6ca1, spanId=ef89eff734290ec8, hostName=ts-basic-service, srcName=ts-ticketinfo-service, src=ts-ticketinfo-service, host=ts-basic-service, clock={"ts-basic-service":109,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":58,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":74,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-basic-service.BasicController.queryForStationId, type=sr, parentId=4dce7e078645c604, timestamp=1516935574254000, }
{traceId=95e4b53e3c4a6ca1, spanId=3f6b78e1133de51e, hostName=ts-basic-service, destName=ts-station-service, host=ts-basic-service, clock={"ts-basic-service":110,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":58,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":74,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-station-service, event=ts-basic-service.BasicController.queryForStationId, type=cs, parentId=ef89eff734290ec8, timestamp=1516935574256000, }
{traceId=95e4b53e3c4a6ca1, spanId=3f6b78e1133de51e, hostName=ts-station-service, srcName=ts-basic-service, src=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":110,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":59,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":74,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, event=ts-station-service.StationController.queryForId, type=sr, parentId=ef89eff734290ec8, timestamp=1516935574257000, }
{traceId=95e4b53e3c4a6ca1, spanId=3f6b78e1133de51e, hostName=ts-station-service, destName=ts-basic-service, host=ts-station-service, clock={"ts-basic-service":110,"ts-config-service":6,"ts-price-service":6,"ts-travel-service":86,"ts-train-service":16,"ts-contacts-service":8,"ts-station-service":60,"ts-route-service":18,"ts-notification-service":2,"ts-security-service":12,"ts-click-twice":5,"ts-ticketinfo-service":74,"ts-seat-service":38,"ts-order-service":20,"ts-sso-service":12,"ts-preserve-service":34,"ts-order-other-service":4}, dest=ts-basic-service, event=ts-station-service.StationController.queryForId, type=ss, parentId=ef89eff734290ec8, timestamp=1516935574260000, }
